Pacote,Concrete Type,Call Method Name,Field Name,Metodo,Line Code,Class,Ocorrencias,Into Loop,Loops Info,Inside Recursive Method
java/util/List,Ljava/util/List,add,elements,add(value),108,Lcom/google/gson/JsonArray>,2,true,1) 1;O1;0; ,false
java/util/List,Ljava/util/List,iterator,elements,iterator,182,Lcom/google/gson/JsonArray>,4,false,,false
java/util/Set,Ljava/util/Set,write,,iterator,758,Lcom/google/gson/internal/bind/TypeAdapters$29>,2,false,,true
java/util/List,Ljava/util/List,add,elements,add(value),108,Lcom/google/gson/JsonArray>,2,true,1) 2;O1;0; ,false
java/util/Set,Ljava/util/Set,deepCopy,,iterator,43,Lcom/google/gson/JsonObject>,2,false,,false
java/util/List,Ljava/util/List,<init>,dateFormats,add(value),58,Lcom/google/gson/DefaultDateTypeAdapter>,1,false,,false
java/util/List,Ljava/util/List,<init>,dateFormats,add(value),60,Lcom/google/gson/DefaultDateTypeAdapter>,1,false,,false
java/util/List,Ljava/util/List,<init>,dateFormats,add(value),63,Lcom/google/gson/DefaultDateTypeAdapter>,1,false,,false
java/util/List,Ljava/util/List,<init>,dateFormats,add(value),69,Lcom/google/gson/DefaultDateTypeAdapter>,3,false,,false
java/util/List,Ljava/util/List,<init>,dateFormats,add(value),71,Lcom/google/gson/DefaultDateTypeAdapter>,3,false,,false
java/util/List,Ljava/util/List,<init>,dateFormats,add(value),77,Lcom/google/gson/DefaultDateTypeAdapter>,1,false,,false
java/util/List,Ljava/util/List,<init>,dateFormats,add(value),79,Lcom/google/gson/DefaultDateTypeAdapter>,1,false,,false
java/util/List,Ljava/util/List,<init>,dateFormats,add(value),82,Lcom/google/gson/DefaultDateTypeAdapter>,1,false,,false
java/util/List,Ljava/util/List,<init>,dateFormats,add(value),92,Lcom/google/gson/DefaultDateTypeAdapter>,4,false,,false
java/util/List,Ljava/util/List,<init>,dateFormats,add(value),94,Lcom/google/gson/DefaultDateTypeAdapter>,4,false,,false
java/util/List,Ljava/util/List,<init>,dateFormats,add(value),97,Lcom/google/gson/DefaultDateTypeAdapter>,4,false,,false
java/util/List,Ljava/util/List,write,dateFormats,randomGet,117,Lcom/google/gson/DefaultDateTypeAdapter>,2,false,,false
java/util/List,Ljava/util/List,deserializeToDate,dateFormats,iterator,143,Lcom/google/gson/DefaultDateTypeAdapter>,3,false,,false
java/util/List,Ljava/util/List,toString,dateFormats,randomGet,158,Lcom/google/gson/DefaultDateTypeAdapter>,1,false,,false
java/util/Set,Ljava/util/Set,beginObject,,iterator,89,Lcom/google/gson/internal/bind/JsonTreeReader>,1,false,,false
java/util/Map,Ljava/util/Map,<init>,nameToConstant,put(key;value),785,Lcom/google/gson/internal/bind/TypeAdapters$EnumTypeAdapter>,1,true,1) 2;ON;null; 2) 2;ON;null; ,false
java/util/Map,Ljava/util/Map,<init>,nameToConstant,put(key;value),788,Lcom/google/gson/internal/bind/TypeAdapters$EnumTypeAdapter>,1,true,1) 2;ON;null; ,false
java/util/Map,Ljava/util/Map,<init>,constantToName,put(key;value),789,Lcom/google/gson/internal/bind/TypeAdapters$EnumTypeAdapter>,1,true,1) 2;ON;null; ,false
java/util/Map,Ljava/util/Map,read,boundFields,iterator,218,Lcom/google/gson/internal/bind/ReflectiveTypeAdapterFactory$Adapter>,1,true,1) 1;O1;0; ,false
java/util/Map,Ljava/util/Map,write,boundFields,values,242,Lcom/google/gson/internal/bind/ReflectiveTypeAdapterFactory$Adapter>,1,false,,false
java/util/Collection,Ljava/util/Collection,write,,iterator,242,Lcom/google/gson/internal/bind/ReflectiveTypeAdapterFactory$Adapter>,1,false,,false
java/util/List,Ljava/util/List,<init>,dateFormats,add(value),61,Lcom/google/gson/internal/bind/DateTypeAdapter>,2,false,,false
java/util/List,Ljava/util/List,<init>,dateFormats,add(value),63,Lcom/google/gson/internal/bind/DateTypeAdapter>,2,false,,false
java/util/List,Ljava/util/List,<init>,dateFormats,add(value),66,Lcom/google/gson/internal/bind/DateTypeAdapter>,2,false,,false
java/util/Map,Ljava/util/Map,isPrimitive,PRIMITIVE_TO_WRAPPER_TYPE,containsKey,72,Lcom/google/gson/internal/Primitives>,2,false,,false
java/util/Map,Ljava/util/Map,isWrapperType,WRAPPER_TO_PRIMITIVE_TYPE,containsKey,82,Lcom/google/gson/internal/Primitives>,1,false,,false
java/util/Map,Ljava/util/Map,wrap,PRIMITIVE_TO_WRAPPER_TYPE,iterator,98,Lcom/google/gson/internal/Primitives>,4,false,,false
java/util/Map,Ljava/util/Map,unwrap,WRAPPER_TO_PRIMITIVE_TYPE,iterator,115,Lcom/google/gson/internal/Primitives>,1,false,,false
